gasto_id,fecha_id,sucursal_id,tipo_gasto,monto,descripcion
1496,474,6,Combustible,635.93,Combustible - Sucursal 8
1497,124,1,Personal,2464.82,Personal - Sucursal 1
1498,587,2,Personal,1805.55,Personal - Sucursal 5
1499,709,4,Personal,1720.99,Personal - Sucursal 6
1500,743,6,Marketing,1337.93,Marketing - Sucursal 2
1501,34,4,Marketing,1535.66,Marketing - Sucursal 4
1502,466,8,Combustible,726.3,Combustible - Sucursal 1
1503,549,7,Combustible,745.15,Combustible - Sucursal 1
1504,481,7,Combustible,591.89,Combustible - Sucursal 8
1505,1045,5,Marketing,1805.78,Marketing - Sucursal 6
1506,884,5,Seguros,743.8,Seguros - Sucursal 2
1507,949,7,Marketing,1185.75,Marketing - Sucursal 6
1508,171,8,Mantenimiento,95.47,Mantenimiento - Sucursal 2
1509,162,3,Mantenimiento,296.88,Mantenimiento - Sucursal 8
1510,576,6,Mantenimiento,221.43,Mantenimiento - Sucursal 6
1511,569,2,Marketing,1682.48,Marketing - Sucursal 3
1512,501,3,Seguros,559.67,Seguros - Sucursal 3
1513,45,8,Personal,2806.17,Personal - Sucursal 8
1514,824,3,Seguros,609.68,Seguros - Sucursal 7
1515,603,8,Combustible,663.11,Combustible - Sucursal 3
1516,683,1,Mantenimiento,428.33,Mantenimiento - Sucursal 5
1517,707,2,Personal,1666.13,Personal - Sucursal 1
1518,426,6,Mantenimiento,319.48,Mantenimiento - Sucursal 3
1519,798,4,Mantenimiento,66.61,Mantenimiento - Sucursal 4
1520,961,1,Personal,2337.15,Personal - Sucursal 1
1521,111,2,Mantenimiento,483.07,Mantenimiento - Sucursal 4
1522,768,1,Mantenimiento,327.77,Mantenimiento - Sucursal 5
1523,36,6,Marketing,450.77,Marketing - Sucursal 7
1524,588,2,Mantenimiento,294.49,Mantenimiento - Sucursal 6
1525,727,5,Mantenimiento,329.24,Mantenimiento - Sucursal 8
1526,544,8,Marketing,895.37,Marketing - Sucursal 4
1527,716,1,Personal,2245.02,Personal - Sucursal 8
1528,118,5,Seguros,880.86,Seguros - Sucursal 3
1529,419,3,Combustible,563.37,Combustible - Sucursal 3
1530,577,8,Personal,2607.36,Personal - Sucursal 8
1531,470,4,Seguros,435.48,Seguros - Sucursal 5
1532,1065,2,Combustible,616.1,Combustible - Sucursal 2
1533,330,8,Seguros,1126.25,Seguros - Sucursal 7
1534,358,3,Combustible,793.37,Combustible - Sucursal 5
1535,47,2,Seguros,675.88,Seguros - Sucursal 4
1536,539,8,Mantenimiento,302.04,Mantenimiento - Sucursal 1
1537,286,3,Combustible,311.69,Combustible - Sucursal 6
1538,235,5,Personal,2717.29,Personal - Sucursal 8
1539,589,3,Alquiler Local,2203.68,Alquiler Local - Sucursal 4
1540,400,1,Seguros,783.69,Seguros - Sucursal 2
1541,452,5,Marketing,732.0,Marketing - Sucursal 8
1542,624,4,Mantenimiento,191.65,Mantenimiento - Sucursal 5
1543,344,3,Marketing,1849.25,Marketing - Sucursal 8
1544,454,3,Combustible,372.34,Combustible - Sucursal 2
1545,1052,6,Mantenimiento,422.04,Mantenimiento - Sucursal 2
1546,485,4,Seguros,511.49,Seguros - Sucursal 4
1547,409,8,Marketing,1734.75,Marketing - Sucursal 5
1548,612,4,Marketing,646.35,Marketing - Sucursal 5
1549,594,6,Marketing,1110.41,Marketing - Sucursal 7
1550,1,4,Mantenimiento,327.85,Mantenimiento - Sucursal 8
1551,122,8,Seguros,952.02,Seguros - Sucursal 3
1552,871,5,Mantenimiento,72.07,Mantenimiento - Sucursal 6
1553,976,6,Mantenimiento,439.01,Mantenimiento - Sucursal 6
1554,931,7,Seguros,328.12,Seguros - Sucursal 6
1555,606,4,Personal,2651.93,Personal - Sucursal 5
1556,1083,1,Alquiler Local,1600.92,Alquiler Local - Sucursal 3
1557,770,3,Personal,1729.28,Personal - Sucursal 6
1558,966,7,Alquiler Local,957.6,Alquiler Local - Sucursal 7
1559,1095,3,Seguros,427.76,Seguros - Sucursal 7
1560,432,4,Alquiler Local,1622.68,Alquiler Local - Sucursal 4
1561,438,5,Mantenimiento,373.6,Mantenimiento - Sucursal 5
1562,234,2,Alquiler Local,1261.48,Alquiler Local - Sucursal 5
1563,895,5,Personal,1918.07,Personal - Sucursal 8
1564,123,1,Seguros,528.72,Seguros - Sucursal 6
1565,220,5,Alquiler Local,971.76,Alquiler Local - Sucursal 7
1566,903,1,Marketing,1694.49,Marketing - Sucursal 8
1567,1052,7,Seguros,347.94,Seguros - Sucursal 1
1568,327,3,Combustible,361.58,Combustible - Sucursal 4
1569,873,3,Personal,2418.17,Personal - Sucursal 4
1570,115,2,Marketing,1351.48,Marketing - Sucursal 1
1571,421,6,Marketing,918.6,Marketing - Sucursal 1
1572,84,5,Alquiler Local,1397.55,Alquiler Local - Sucursal 4
1573,66,5,Mantenimiento,63.87,Mantenimiento - Sucursal 7
1574,709,8,Combustible,236.08,Combustible - Sucursal 3
1575,943,7,Personal,2659.91,Personal - Sucursal 5
1576,25,1,Alquiler Local,2376.23,Alquiler Local - Sucursal 5
1577,234,2,Alquiler Local,1736.41,Alquiler Local - Sucursal 4
1578,826,3,Alquiler Local,1788.55,Alquiler Local - Sucursal 7
1579,409,4,Seguros,310.28,Seguros - Sucursal 4
1580,825,2,Mantenimiento,248.08,Mantenimiento - Sucursal 3
1581,1041,8,Personal,2228.07,Personal - Sucursal 5
1582,1086,8,Alquiler Local,2032.02,Alquiler Local - Sucursal 3
1583,910,6,Personal,2457.27,Personal - Sucursal 5
1584,495,3,Personal,2576.72,Personal - Sucursal 4
1585,695,7,Alquiler Local,2485.96,Alquiler Local - Sucursal 8
1586,583,4,Seguros,882.73,Seguros - Sucursal 1
1587,404,7,Mantenimiento,192.01,Mantenimiento - Sucursal 6
1588,195,3,Seguros,530.95,Seguros - Sucursal 8
1589,1029,4,Alquiler Local,1021.89,Alquiler Local - Sucursal 1
1590,692,8,Personal,2819.33,Personal - Sucursal 6
1591,575,2,Marketing,583.51,Marketing - Sucursal 3
1592,164,5,Mantenimiento,136.75,Mantenimiento - Sucursal 1
1593,357,2,Personal,2174.28,Personal - Sucursal 5
1594,678,7,Alquiler Local,1593.02,Alquiler Local - Sucursal 6
1595,707,4,Combustible,372.27,Combustible - Sucursal 5
1596,502,3,Alquiler Local,1814.7,Alquiler Local - Sucursal 3
1597,796,4,Combustible,185.65,Combustible - Sucursal 4
1598,645,3,Seguros,650.47,Seguros - Sucursal 1
1599,763,5,Combustible,276.53,Combustible - Sucursal 1
1600,368,7,Mantenimiento,489.79,Mantenimiento - Sucursal 4
1601,351,8,Alquiler Local,828.91,Alquiler Local - Sucursal 4
1602,226,4,Seguros,381.81,Seguros - Sucursal 8
1603,823,7,Marketing,1232.06,Marketing - Sucursal 3
1604,572,5,Marketing,607.94,Marketing - Sucursal 6
1605,982,8,Combustible,377.85,Combustible - Sucursal 7
1606,894,2,Mantenimiento,354.82,Mantenimiento - Sucursal 6
1607,238,6,Mantenimiento,144.82,Mantenimiento - Sucursal 3
1608,1007,3,Seguros,392.35,Seguros - Sucursal 5
1609,948,2,Marketing,1845.16,Marketing - Sucursal 1
1610,207,6,Alquiler Local,1963.46,Alquiler Local - Sucursal 1
1611,286,2,Combustible,762.9,Combustible - Sucursal 8
1612,37,8,Combustible,650.08,Combustible - Sucursal 1
1613,204,7,Seguros,1064.7,Seguros - Sucursal 1
1614,567,5,Marketing,1445.95,Marketing - Sucursal 8
1615,39,3,Marketing,958.31,Marketing - Sucursal 1
1616,167,1,Combustible,571.26,Combustible - Sucursal 3
1617,773,7,Alquiler Local,1815.63,Alquiler Local - Sucursal 3
1618,495,3,Combustible,341.39,Combustible - Sucursal 1
1619,639,5,Mantenimiento,132.44,Mantenimiento - Sucursal 4
1620,490,3,Mantenimiento,405.24,Mantenimiento - Sucursal 1
1621,200,4,Marketing,1798.09,Marketing - Sucursal 3
1622,471,7,Marketing,1879.82,Marketing - Sucursal 4
1623,894,3,Alquiler Local,1313.62,Alquiler Local - Sucursal 8
1624,819,1,Mantenimiento,488.89,Mantenimiento - Sucursal 5
1625,715,7,Seguros,421.31,Seguros - Sucursal 2
1626,1016,2,Personal,1534.33,Personal - Sucursal 8
1627,901,1,Alquiler Local,2417.87,Alquiler Local - Sucursal 4
1628,611,5,Personal,2626.75,Personal - Sucursal 6
1629,430,8,Marketing,283.31,Marketing - Sucursal 3
1630,932,3,Seguros,471.23,Seguros - Sucursal 3
1631,30,2,Mantenimiento,346.23,Mantenimiento - Sucursal 5
1632,959,3,Personal,2334.92,Personal - Sucursal 7
1633,761,3,Personal,2334.31,Personal - Sucursal 3
1634,329,1,Seguros,764.35,Seguros - Sucursal 5
1635,988,7,Seguros,850.63,Seguros - Sucursal 4
1636,464,7,Combustible,136.69,Combustible - Sucursal 5
1637,768,5,Seguros,989.72,Seguros - Sucursal 2
1638,274,3,Mantenimiento,228.28,Mantenimiento - Sucursal 8
1639,526,2,Alquiler Local,2355.18,Alquiler Local - Sucursal 2
1640,121,8,Mantenimiento,306.39,Mantenimiento - Sucursal 2
1641,903,2,Seguros,1186.91,Seguros - Sucursal 7
1642,471,1,Mantenimiento,307.58,Mantenimiento - Sucursal 6
1643,781,1,Mantenimiento,83.31,Mantenimiento - Sucursal 8
1644,138,6,Combustible,243.18,Combustible - Sucursal 6
1645,1026,3,Combustible,726.04,Combustible - Sucursal 2
1646,303,8,Marketing,1666.94,Marketing - Sucursal 5
1647,931,2,Combustible,205.46,Combustible - Sucursal 5
1648,472,1,Combustible,647.52,Combustible - Sucursal 6
1649,80,5,Seguros,1143.21,Seguros - Sucursal 5
1650,843,7,Marketing,1561.8,Marketing - Sucursal 8
1651,176,8,Personal,2415.31,Personal - Sucursal 8
1652,269,8,Mantenimiento,152.06,Mantenimiento - Sucursal 3
1653,854,8,Alquiler Local,958.24,Alquiler Local - Sucursal 6
1654,1012,2,Mantenimiento,391.56,Mantenimiento - Sucursal 3
1655,31,2,Marketing,1139.69,Marketing - Sucursal 1
1656,216,5,Mantenimiento,255.33,Mantenimiento - Sucursal 6
1657,777,5,Alquiler Local,1447.4,Alquiler Local - Sucursal 6
1658,214,6,Personal,2332.74,Personal - Sucursal 6
1659,887,8,Seguros,703.51,Seguros - Sucursal 3
1660,210,7,Mantenimiento,70.31,Mantenimiento - Sucursal 3
1661,891,6,Mantenimiento,356.99,Mantenimiento - Sucursal 1
1662,965,2,Combustible,474.92,Combustible - Sucursal 3
1663,1025,5,Seguros,1043.41,Seguros - Sucursal 7
1664,541,4,Marketing,271.46,Marketing - Sucursal 2
1665,795,5,Marketing,1668.33,Marketing - Sucursal 7
1666,174,8,Marketing,1474.27,Marketing - Sucursal 8
1667,895,4,Personal,1668.48,Personal - Sucursal 1
1668,913,5,Alquiler Local,1032.11,Alquiler Local - Sucursal 4
1669,301,3,Personal,2742.62,Personal - Sucursal 1
1670,570,6,Mantenimiento,386.77,Mantenimiento - Sucursal 4
1671,691,2,Alquiler Local,2218.01,Alquiler Local - Sucursal 3
1672,619,4,Seguros,983.75,Seguros - Sucursal 7
1673,515,5,Seguros,1148.79,Seguros - Sucursal 2
1674,724,4,Personal,1939.37,Personal - Sucursal 1
1675,275,7,Personal,1514.67,Personal - Sucursal 5
1676,794,1,Marketing,1284.72,Marketing - Sucursal 2
1677,866,5,Mantenimiento,50.05,Mantenimiento - Sucursal 8
1678,50,3,Personal,2948.08,Personal - Sucursal 1
1679,697,2,Alquiler Local,1810.7,Alquiler Local - Sucursal 5
1680,447,3,Combustible,462.18,Combustible - Sucursal 3
1681,253,7,Combustible,637.36,Combustible - Sucursal 6
1682,77,5,Personal,1587.52,Personal - Sucursal 1
1683,886,7,Alquiler Local,2383.54,Alquiler Local - Sucursal 8
1684,793,5,Mantenimiento,164.06,Mantenimiento - Sucursal 8
1685,1042,1,Mantenimiento,218.68,Mantenimiento - Sucursal 7
1686,33,1,Alquiler Local,1277.78,Alquiler Local - Sucursal 3
1687,818,5,Seguros,390.11,Seguros - Sucursal 3
1688,760,6,Personal,2125.64,Personal - Sucursal 7
1689,529,3,Personal,2875.99,Personal - Sucursal 3
1690,50,7,Alquiler Local,1398.24,Alquiler Local - Sucursal 4
1691,192,7,Mantenimiento,186.3,Mantenimiento - Sucursal 8
1692,598,5,Seguros,455.79,Seguros - Sucursal 6
1693,279,6,Personal,2683.07,Personal - Sucursal 7
1694,204,1,Seguros,953.76,Seguros - Sucursal 4
1695,831,3,Alquiler Local,1817.31,Alquiler Local - Sucursal 8
1696,1083,7,Marketing,263.5,Marketing - Sucursal 6
1697,845,3,Seguros,1059.38,Seguros - Sucursal 6
1698,287,4,Seguros,1039.81,Seguros - Sucursal 3
1699,1002,6,Seguros,1018.33,Seguros - Sucursal 1
1700,229,1,Personal,2384.82,Personal - Sucursal 7
1701,500,7,Combustible,441.39,Combustible - Sucursal 5
1702,1008,4,Combustible,371.85,Combustible - Sucursal 2
1703,863,4,Marketing,1912.36,Marketing - Sucursal 3
1704,1092,3,Marketing,257.34,Marketing - Sucursal 2
1705,243,6,Combustible,160.03,Combustible - Sucursal 2
1706,563,8,Marketing,410.05,Marketing - Sucursal 5
1707,283,2,Seguros,1077.56,Seguros - Sucursal 1
1708,839,4,Seguros,335.86,Seguros - Sucursal 4
1709,352,1,Combustible,610.99,Combustible - Sucursal 2
1710,974,8,Personal,2928.08,Personal - Sucursal 7
1711,537,4,Mantenimiento,115.93,Mantenimiento - Sucursal 2
1712,563,6,Marketing,1020.06,Marketing - Sucursal 2
1713,558,4,Mantenimiento,470.9,Mantenimiento - Sucursal 7
1714,780,1,Mantenimiento,369.01,Mantenimiento - Sucursal 8
1715,256,4,Alquiler Local,1997.81,Alquiler Local - Sucursal 2
1716,412,8,Personal,1619.58,Personal - Sucursal 7
1717,258,6,Personal,2874.78,Personal - Sucursal 7
1718,456,8,Seguros,502.02,Seguros - Sucursal 3
1719,678,3,Seguros,973.79,Seguros - Sucursal 7
1720,13,4,Alquiler Local,1570.67,Alquiler Local - Sucursal 2
1721,454,1,Marketing,343.7,Marketing - Sucursal 1
1722,906,3,Seguros,742.19,Seguros - Sucursal 1
1723,952,4,Mantenimiento,57.41,Mantenimiento - Sucursal 3
1724,555,3,Alquiler Local,1095.04,Alquiler Local - Sucursal 1
1725,694,2,Personal,1514.79,Personal - Sucursal 3
1726,521,2,Marketing,1031.92,Marketing - Sucursal 3
1727,542,4,Alquiler Local,1372.95,Alquiler Local - Sucursal 7
1728,363,7,Marketing,1326.79,Marketing - Sucursal 5
1729,440,8,Marketing,201.44,Marketing - Sucursal 4
1730,907,7,Seguros,872.13,Seguros - Sucursal 6
1731,370,5,Alquiler Local,833.22,Alquiler Local - Sucursal 8
1732,219,1,Marketing,1755.39,Marketing - Sucursal 1
1733,4,3,Marketing,526.91,Marketing - Sucursal 2
1734,494,7,Marketing,1124.26,Marketing - Sucursal 6
1735,679,3,Marketing,652.13,Marketing - Sucursal 7
1736,898,7,Marketing,623.69,Marketing - Sucursal 5
1737,455,5,Personal,1710.83,Personal - Sucursal 2
1738,530,4,Seguros,1025.96,Seguros - Sucursal 8
1739,896,2,Mantenimiento,102.94,Mantenimiento - Sucursal 2
1740,610,4,Seguros,971.6,Seguros - Sucursal 4
1741,131,5,Seguros,835.24,Seguros - Sucursal 4
1742,1046,4,Marketing,1778.42,Marketing - Sucursal 6
1743,310,7,Personal,2637.77,Personal - Sucursal 4
1744,910,8,Mantenimiento,91.62,Mantenimiento - Sucursal 5
1745,24,6,Mantenimiento,499.58,Mantenimiento - Sucursal 7
1746,942,2,Combustible,111.84,Combustible - Sucursal 4
1747,5,8,Seguros,820.38,Seguros - Sucursal 7
1748,627,2,Combustible,274.71,Combustible - Sucursal 3
1749,225,2,Seguros,475.72,Seguros - Sucursal 2
1750,983,4,Personal,2144.36,Personal - Sucursal 1
1751,96,2,Alquiler Local,2048.47,Alquiler Local - Sucursal 6
1752,687,7,Marketing,1815.45,Marketing - Sucursal 5
1753,967,7,Combustible,481.75,Combustible - Sucursal 8
1754,1053,6,Marketing,1557.44,Marketing - Sucursal 5
1755,154,4,Marketing,470.21,Marketing - Sucursal 2
1756,1069,6,Alquiler Local,886.99,Alquiler Local - Sucursal 4
1757,619,6,Alquiler Local,1535.92,Alquiler Local - Sucursal 8
1758,319,4,Alquiler Local,1452.98,Alquiler Local - Sucursal 1
1759,385,1,Marketing,1777.48,Marketing - Sucursal 6
1760,87,2,Mantenimiento,74.04,Mantenimiento - Sucursal 1
1761,350,6,Seguros,1032.81,Seguros - Sucursal 4
1762,204,4,Personal,2033.36,Personal - Sucursal 7
1763,464,2,Personal,2892.08,Personal - Sucursal 8
1764,452,4,Alquiler Local,2079.69,Alquiler Local - Sucursal 2
1765,252,5,Mantenimiento,331.93,Mantenimiento - Sucursal 7
1766,1032,2,Combustible,237.2,Combustible - Sucursal 1
1767,592,5,Personal,2770.66,Personal - Sucursal 4
1768,156,8,Mantenimiento,223.13,Mantenimiento - Sucursal 4
1769,342,3,Seguros,1182.85,Seguros - Sucursal 4
1770,760,2,Mantenimiento,244.8,Mantenimiento - Sucursal 8
1771,603,2,Alquiler Local,1758.73,Alquiler Local - Sucursal 2
1772,452,5,Alquiler Local,885.12,Alquiler Local - Sucursal 7
1773,134,8,Seguros,760.87,Seguros - Sucursal 5
1774,132,5,Alquiler Local,2092.04,Alquiler Local - Sucursal 6
1775,275,1,Personal,1983.52,Personal - Sucursal 4
1776,524,2,Mantenimiento,306.57,Mantenimiento - Sucursal 4
1777,237,1,Marketing,1696.37,Marketing - Sucursal 2
1778,1020,2,Alquiler Local,1446.38,Alquiler Local - Sucursal 8
1779,600,5,Combustible,649.59,Combustible - Sucursal 1
1780,157,5,Marketing,1900.46,Marketing - Sucursal 8
1781,642,6,Personal,2053.9,Personal - Sucursal 3
1782,377,8,Personal,2521.78,Personal - Sucursal 5
1783,345,5,Personal,2046.22,Personal - Sucursal 3
1784,500,3,Seguros,457.67,Seguros - Sucursal 1
1785,821,7,Alquiler Local,1801.58,Alquiler Local - Sucursal 1
1786,696,1,Mantenimiento,484.85,Mantenimiento - Sucursal 1
1787,217,7,Personal,2506.49,Personal - Sucursal 3
1788,1082,5,Mantenimiento,122.59,Mantenimiento - Sucursal 2
1789,514,3,Combustible,670.32,Combustible - Sucursal 2
1790,919,3,Mantenimiento,301.26,Mantenimiento - Sucursal 7
1791,346,8,Combustible,756.65,Combustible - Sucursal 7
1792,321,7,Seguros,1171.73,Seguros - Sucursal 5
1793,97,4,Combustible,726.03,Combustible - Sucursal 7
1794,454,4,Combustible,319.78,Combustible - Sucursal 8
1795,567,5,Seguros,400.33,Seguros - Sucursal 2
1796,1042,6,Mantenimiento,359.8,Mantenimiento - Sucursal 7
1797,63,1,Marketing,1311.46,Marketing - Sucursal 6
1798,448,4,Personal,2584.09,Personal - Sucursal 5
1799,1059,7,Seguros,532.6,Seguros - Sucursal 4
1800,1095,2,Seguros,494.25,Seguros - Sucursal 5
1801,1005,7,Mantenimiento,438.83,Mantenimiento - Sucursal 5
1802,900,7,Marketing,1904.46,Marketing - Sucursal 5
1803,1007,8,Mantenimiento,323.69,Mantenimiento - Sucursal 8
1804,1001,2,Alquiler Local,2136.6,Alquiler Local - Sucursal 5
1805,334,5,Personal,1691.8,Personal - Sucursal 5
1806,324,7,Combustible,187.3,Combustible - Sucursal 3
1807,1034,2,Personal,2991.09,Personal - Sucursal 4
1808,614,7,Alquiler Local,2231.68,Alquiler Local - Sucursal 8
1809,988,4,Seguros,1166.88,Seguros - Sucursal 6
1810,113,3,Seguros,1089.28,Seguros - Sucursal 8
1811,698,2,Mantenimiento,397.1,Mantenimiento - Sucursal 5
1812,158,7,Mantenimiento,374.52,Mantenimiento - Sucursal 2
1813,638,1,Personal,1706.09,Personal - Sucursal 7
1814,125,1,Combustible,132.9,Combustible - Sucursal 3
1815,561,6,Marketing,1410.82,Marketing - Sucursal 5
1816,662,1,Alquiler Local,2170.74,Alquiler Local - Sucursal 7
1817,720,7,Personal,1658.89,Personal - Sucursal 3
1818,471,3,Combustible,345.02,Combustible - Sucursal 4
1819,171,2,Personal,2818.17,Personal - Sucursal 7
1820,545,7,Marketing,1889.13,Marketing - Sucursal 8
1821,807,3,Seguros,1036.58,Seguros - Sucursal 3
1822,645,5,Marketing,271.41,Marketing - Sucursal 3
1823,308,1,Mantenimiento,459.05,Mantenimiento - Sucursal 3
1824,441,4,Combustible,320.44,Combustible - Sucursal 1
1825,351,5,Personal,2771.21,Personal - Sucursal 5
1826,326,6,Seguros,1173.05,Seguros - Sucursal 5
1827,305,8,Seguros,672.64,Seguros - Sucursal 4
1828,771,7,Mantenimiento,426.67,Mantenimiento - Sucursal 3
1829,717,7,Seguros,456.24,Seguros - Sucursal 1
1830,670,8,Marketing,1129.97,Marketing - Sucursal 8
1831,44,5,Combustible,653.6,Combustible - Sucursal 4
1832,175,1,Marketing,409.81,Marketing - Sucursal 3
1833,1057,6,Combustible,329.48,Combustible - Sucursal 7
1834,299,3,Alquiler Local,2045.15,Alquiler Local - Sucursal 8
1835,36,7,Seguros,330.45,Seguros - Sucursal 7
1836,709,5,Mantenimiento,374.9,Mantenimiento - Sucursal 1
1837,918,7,Alquiler Local,1421.03,Alquiler Local - Sucursal 3
1838,857,2,Alquiler Local,2385.46,Alquiler Local - Sucursal 2
1839,351,3,Personal,2315.69,Personal - Sucursal 3
1840,599,3,Personal,1545.78,Personal - Sucursal 3
1841,373,8,Marketing,1073.58,Marketing - Sucursal 7
1842,95,8,Seguros,718.12,Seguros - Sucursal 5
1843,1083,2,Mantenimiento,401.83,Mantenimiento - Sucursal 8
1844,787,4,Marketing,252.74,Marketing - Sucursal 6
1845,689,3,Seguros,883.6,Seguros - Sucursal 5
1846,622,2,Marketing,1753.91,Marketing - Sucursal 5
1847,138,8,Mantenimiento,393.97,Mantenimiento - Sucursal 8
1848,77,6,Seguros,889.49,Seguros - Sucursal 2
1849,858,2,Seguros,515.18,Seguros - Sucursal 6
1850,367,1,Alquiler Local,1992.77,Alquiler Local - Sucursal 2
1851,196,5,Combustible,389.27,Combustible - Sucursal 6
1852,790,8,Mantenimiento,385.8,Mantenimiento - Sucursal 3
1853,851,6,Alquiler Local,1981.83,Alquiler Local - Sucursal 7
1854,643,1,Mantenimiento,241.24,Mantenimiento - Sucursal 3
1855,130,5,Personal,1721.06,Personal - Sucursal 3
1856,610,1,Personal,1794.75,Personal - Sucursal 2
1857,78,2,Marketing,1306.65,Marketing - Sucursal 5
1858,731,4,Marketing,1039.5,Marketing - Sucursal 1
1859,572,2,Marketing,1392.54,Marketing - Sucursal 2
1860,453,5,Personal,1840.69,Personal - Sucursal 5
1861,413,7,Mantenimiento,53.35,Mantenimiento - Sucursal 2
1862,627,3,Combustible,679.6,Combustible - Sucursal 1
1863,745,7,Mantenimiento,457.32,Mantenimiento - Sucursal 6
1864,636,3,Marketing,842.96,Marketing - Sucursal 7
1865,1015,1,Personal,2477.96,Personal - Sucursal 4
1866,782,3,Seguros,873.13,Seguros - Sucursal 3
1867,769,4,Marketing,728.84,Marketing - Sucursal 2
1868,273,2,Seguros,1031.99,Seguros - Sucursal 2
1869,819,4,Seguros,490.41,Seguros - Sucursal 2
1870,298,8,Marketing,1884.76,Marketing - Sucursal 8
1871,193,1,Personal,2509.44,Personal - Sucursal 6
1872,187,4,Personal,1956.16,Personal - Sucursal 3
1873,936,3,Seguros,814.85,Seguros - Sucursal 7
1874,415,5,Seguros,721.54,Seguros - Sucursal 7
1875,698,4,Combustible,157.7,Combustible - Sucursal 2
1876,374,4,Mantenimiento,59.46,Mantenimiento - Sucursal 7
1877,250,2,Mantenimiento,227.78,Mantenimiento - Sucursal 4
1878,381,5,Personal,2273.44,Personal - Sucursal 5
1879,575,5,Combustible,657.6,Combustible - Sucursal 3
1880,179,5,Marketing,1347.55,Marketing - Sucursal 7
1881,884,4,Personal,2964.31,Personal - Sucursal 8
1882,334,7,Seguros,590.71,Seguros - Sucursal 2
1883,499,7,Personal,1665.53,Personal - Sucursal 3
1884,1007,7,Seguros,358.57,Seguros - Sucursal 5
1885,561,8,Seguros,495.83,Seguros - Sucursal 8
1886,956,6,Personal,2923.64,Personal - Sucursal 3
