alquiler_id,fecha_id,sucursal_id,vehiculo_id,cliente_id,empleado_id,dias_alquiler,precio_total,descuento,seguro_contratado
2962,295,8,185,307,95,9,360.18,14.9,0
2963,741,1,213,912,78,2,96.73,2.47,1
2964,565,1,32,390,62,9,350.18,7.34,1
2965,333,2,132,254,8,10,162.99,4.74,0
2966,162,2,58,821,66,14,169.66,6.69,0
2967,663,6,268,511,41,5,175.12,9.76,1
2968,704,2,142,198,53,10,574.25,52.42,1
2969,433,6,38,960,58,12,1276.0,183.29,0
2970,673,6,204,979,55,2,106.27,14.57,1
2971,728,7,129,70,60,4,179.7,17.61,0
2972,252,2,222,133,34,7,975.73,125.97,1
2973,402,7,146,141,56,12,495.43,39.03,1
2974,890,8,25,93,1,10,442.36,8.7,1
2975,641,3,5,193,70,13,856.18,122.66,1
2976,749,2,22,650,36,3,38.24,5.16,1
2977,555,7,94,155,5,14,418.07,5.89,1
2978,483,4,181,38,67,4,147.4,3.44,0
2979,188,5,8,241,7,3,69.69,6.72,1
2980,582,2,141,916,21,13,1576.88,14.5,1
2981,101,8,144,378,2,13,919.8,104.85,0
2982,954,1,72,272,35,9,110.92,0.07,0
2983,992,2,90,242,87,10,201.2,9.92,0
2984,452,8,224,364,44,8,210.37,8.12,1
2985,975,4,173,329,40,3,131.97,11.03,0
2986,798,7,220,109,44,2,156.94,20.98,0
2987,546,3,237,725,7,12,551.03,68.79,0
2988,522,4,128,584,7,11,553.93,36.28,1
2989,915,8,97,221,91,3,416.4,55.25,0
2990,89,4,231,942,15,14,583.22,60.25,0
2991,743,6,237,684,12,6,155.97,22.2,0
2992,383,3,18,854,91,2,154.97,9.1,1
2993,515,4,202,258,28,1,27.17,1.6,1
2994,857,2,130,151,21,14,725.88,75.13,0
2995,905,7,257,245,41,11,425.75,10.04,0
2996,218,1,112,193,70,6,320.24,36.06,0
2997,123,7,109,650,18,1,25.88,1.33,1
2998,758,7,62,491,22,6,191.83,15.9,1
2999,562,7,111,226,24,1,44.83,4.79,1
3000,847,5,34,343,38,13,1854.61,208.24,0
3001,418,6,35,838,66,8,444.02,24.41,1
3002,740,7,168,809,53,11,525.05,0.99,0
3003,374,7,140,529,33,12,277.77,26.56,0
3004,262,6,48,750,34,3,209.67,10.65,1
3005,268,4,249,407,53,4,471.01,3.18,0
3006,118,3,242,48,70,7,387.56,4.5,1
3007,250,1,103,371,82,10,153.57,17.44,1
3008,757,1,45,734,87,3,103.98,10.4,1
3009,944,7,169,203,78,9,162.74,1.33,1
3010,1022,7,235,704,80,11,403.75,1.46,1
3011,804,7,159,705,72,5,119.96,3.99,0
3012,326,6,9,543,42,9,520.23,26.17,0
3013,977,3,194,390,73,7,727.5,81.93,0
3014,326,8,126,648,39,6,88.13,9.49,1
3015,554,8,91,198,100,1,27.28,2.75,0
3016,882,7,204,108,6,5,690.06,36.58,1
3017,776,7,87,515,71,9,147.47,8.54,1
3018,522,1,126,697,98,5,130.2,12.7,1
3019,664,7,45,236,86,7,587.23,26.4,0
3020,208,4,15,125,51,11,393.42,34.19,0
3021,277,4,253,989,64,7,651.58,58.88,0
3022,324,3,15,79,50,13,347.55,11.21,1
3023,493,2,187,156,28,1,15.76,0.17,0
3024,445,2,150,787,1,11,303.58,27.03,0
3025,501,2,219,496,24,8,163.64,0.86,0
3026,502,2,234,498,82,6,250.02,12.01,0
3027,163,8,193,890,44,1,86.09,10.88,0
3028,489,5,112,803,66,14,323.25,44.11,1
3029,1010,5,223,634,15,2,83.25,1.42,0
3030,1092,3,17,865,33,3,59.58,0.48,0
3031,234,3,105,172,15,12,845.61,48.26,0
3032,440,3,136,715,10,14,655.28,53.7,0
3033,329,6,76,672,6,12,705.85,93.6,0
3034,710,5,85,542,96,2,29.24,0.94,1
3035,171,7,229,518,15,1,42.03,0.71,1
3036,278,1,92,328,13,9,434.06,21.69,1
3037,33,3,88,42,79,7,410.33,35.29,0
3038,693,4,12,290,87,13,762.08,1.36,0
3039,153,1,176,29,58,9,656.93,31.76,1
3040,336,5,212,952,63,5,400.29,26.81,0
3041,1008,1,4,573,84,5,243.62,26.53,0
3042,83,6,262,238,42,5,186.19,9.15,0
3043,931,8,125,953,93,3,131.86,2.72,0
3044,484,3,6,370,14,14,376.54,5.08,0
3045,401,7,16,75,80,5,101.38,9.07,1
3046,645,2,34,691,61,5,102.07,9.77,1
3047,101,7,140,554,46,12,200.52,28.25,1
3048,400,2,84,916,33,9,433.0,53.87,1
3049,165,4,267,124,74,11,454.96,4.26,0
3050,834,8,206,476,57,14,733.01,45.75,0
3051,60,2,248,40,73,5,307.74,7.08,0
3052,990,8,21,133,20,5,163.18,16.29,0
3053,626,8,259,895,21,6,851.69,56.27,0
3054,724,3,138,537,73,12,618.85,51.58,0
3055,940,3,98,221,81,9,1079.5,117.36,1
3056,62,4,258,411,86,12,348.14,22.13,1
3057,278,8,128,600,72,9,288.04,10.05,1
3058,159,7,233,415,22,12,645.05,76.34,0
3059,463,4,160,917,1,6,142.72,20.1,0
3060,504,5,31,120,34,7,169.69,17.59,0
3061,524,6,91,996,54,7,338.9,10.77,0
3062,941,1,146,283,35,4,70.24,3.83,0
3063,302,2,40,108,60,5,344.55,17.55,1
3064,592,3,42,647,71,6,713.68,56.9,1
3065,487,2,188,77,21,13,478.45,44.79,0
3066,356,5,199,296,23,13,453.38,39.9,1
3067,662,4,254,384,98,8,218.28,21.12,0
3068,952,6,62,268,48,14,672.71,99.05,0
3069,364,4,25,348,60,8,230.68,28.12,0
3070,157,1,258,94,18,12,948.92,35.73,1
3071,787,3,158,211,96,8,324.49,2.31,0
3072,862,7,59,743,4,7,676.45,38.32,1
3073,210,3,33,532,63,8,372.88,33.43,0
3074,546,8,43,359,75,1,33.95,0.05,0
3075,392,2,213,46,1,1,21.39,2.92,0
3076,852,4,69,116,23,3,76.74,0.69,1
3077,605,3,191,38,60,12,583.64,54.14,1
3078,127,2,147,87,36,5,216.39,27.21,0
3079,457,8,87,253,91,1,95.1,12.04,1
3080,348,6,140,468,42,6,495.13,49.0,1
3081,1032,3,118,30,44,12,331.79,15.65,1
3082,1095,4,200,455,56,14,728.23,1.73,1
3083,559,2,163,5,99,6,155.2,6.54,0
3084,889,1,69,544,46,6,178.39,20.54,1
3085,859,4,183,315,87,12,338.53,23.77,1
3086,352,2,30,91,65,6,307.29,13.41,1
3087,586,2,270,24,17,3,114.23,14.64,1
3088,480,6,208,383,31,9,507.39,25.6,1
3089,678,1,229,741,54,13,318.91,44.06,1
3090,517,6,80,339,10,4,357.96,9.15,1
3091,106,2,252,825,42,8,804.42,93.25,0
3092,359,5,220,336,21,13,684.98,21.48,1
3093,109,3,31,840,29,11,442.51,44.13,1
3094,538,2,176,585,92,8,384.18,4.73,0
3095,656,8,164,227,89,7,430.79,35.11,0
3096,769,4,171,165,79,10,459.32,19.59,0
3097,344,1,139,61,66,12,701.1,37.25,0
3098,835,2,36,540,77,4,72.43,5.41,1
3099,784,6,97,675,28,3,75.64,7.85,0
3100,136,8,44,824,50,12,850.88,6.16,0
3101,126,6,150,289,12,13,556.89,44.2,1
3102,881,1,93,694,3,11,308.48,29.17,0
3103,99,3,35,33,75,8,232.85,8.39,1
3104,1022,8,238,466,31,12,703.63,90.06,1
3105,612,6,30,214,33,5,165.0,22.26,0
3106,228,2,26,144,49,5,528.49,49.49,1
3107,278,4,128,194,84,4,270.97,38.46,0
3108,144,5,267,323,44,11,301.97,33.82,0
3109,36,7,71,820,55,3,57.04,0.12,1
3110,253,5,157,835,65,2,222.7,15.95,0
3111,502,5,70,465,90,5,230.62,30.4,1
3112,110,7,168,845,62,3,46.5,6.4,1
3113,740,4,233,474,99,1,34.52,0.58,1
3114,174,5,184,975,11,5,202.46,11.66,1
3115,566,6,202,673,38,12,1036.95,155.3,1
3116,13,1,133,75,48,3,241.73,6.16,0
3117,524,8,5,807,9,9,298.05,22.45,1
3118,93,2,155,385,58,11,516.26,72.71,0
3119,704,1,66,930,65,3,115.87,12.13,0
3120,67,8,124,277,90,2,236.3,30.15,0
3121,611,1,250,602,80,7,88.11,1.69,0
3122,364,8,177,296,83,6,208.44,5.6,0
3123,1029,6,47,983,46,13,499.12,50.91,1
3124,735,8,57,710,42,9,372.64,20.39,1
3125,618,1,123,431,96,14,271.19,9.72,1
3126,759,6,62,713,53,1,46.83,0.82,0
3127,385,3,68,268,48,10,140.05,19.56,0
3128,264,2,75,657,91,10,865.47,55.78,1
3129,795,8,156,539,62,14,1854.59,158.86,1
3130,460,1,178,166,64,10,145.49,13.68,1
3131,376,3,178,834,73,10,287.51,31.56,1
3132,247,3,248,289,52,4,192.42,16.93,0
3133,222,2,258,883,55,7,277.68,10.15,0
3134,796,1,216,808,20,6,641.15,16.71,0
3135,423,6,252,466,48,6,116.02,6.82,1
3136,133,1,153,901,2,9,332.55,41.81,0
3137,38,4,66,316,99,3,118.5,9.31,1
3138,666,3,118,806,44,7,741.56,93.33,0
3139,310,1,125,855,70,9,774.86,0.38,1
3140,285,2,172,205,84,11,1576.06,228.79,0
3141,1030,2,239,497,78,11,322.31,1.45,0
3142,804,5,246,180,65,7,234.54,2.59,0
3143,1056,5,173,11,25,14,325.69,9.82,1
3144,570,1,116,503,47,3,256.11,8.4,0
3145,514,6,65,866,89,4,275.88,18.55,1
3146,702,1,128,56,48,14,411.24,24.85,1
3147,816,6,78,291,80,13,483.69,21.19,0
3148,1035,4,260,515,22,13,849.65,115.89,0
3149,905,8,212,275,74,5,310.45,4.16,1
3150,848,6,71,521,22,14,592.72,85.25,1
3151,551,1,68,577,40,11,819.38,69.06,1
3152,525,6,235,492,53,11,753.05,97.53,0
3153,703,6,9,796,95,9,409.57,58.77,0
3154,820,8,264,193,19,6,498.11,70.69,1
3155,240,5,45,158,82,13,261.98,18.06,1
3156,471,7,18,723,68,9,199.8,14.77,0
3157,60,4,110,564,71,1,21.35,0.32,0
3158,875,7,245,439,29,13,227.21,15.09,0
3159,513,4,193,371,54,8,284.61,20.62,1
3160,712,7,167,503,37,11,949.17,119.45,0
3161,534,7,231,207,77,8,227.8,8.34,1
3162,700,5,218,916,71,10,962.71,94.41,1
3163,725,7,64,60,21,11,360.81,17.89,0
3164,860,3,162,279,64,13,452.63,52.78,0
3165,627,1,47,799,38,6,483.01,27.97,1
3166,145,1,18,462,27,1,40.82,3.18,1
3167,475,5,255,290,32,8,840.29,106.45,0
3168,432,2,163,970,74,10,728.41,41.3,0
3169,28,6,151,129,85,2,26.41,2.15,1
3170,178,1,101,774,46,11,227.45,20.51,0
3171,130,3,161,579,58,11,680.44,63.43,0
3172,917,7,240,399,56,4,61.39,0.33,1
3173,656,2,104,800,40,9,371.12,0.93,0
3174,588,5,100,22,68,4,202.7,3.04,0
3175,419,8,5,185,50,3,64.57,7.29,0
3176,633,2,167,121,29,8,101.88,3.41,0
3177,699,8,230,416,58,9,391.22,28.95,0
3178,320,8,164,824,57,14,187.12,7.57,1
3179,429,7,7,388,57,11,187.17,13.72,1
3180,546,8,90,388,42,14,1184.25,60.68,1
3181,849,8,133,715,47,7,159.73,2.27,1
3182,364,6,228,737,39,8,452.43,66.0,1
3183,100,2,267,375,14,3,81.61,9.33,0
3184,512,4,177,77,41,12,525.48,36.25,1
3185,124,7,5,994,78,1,37.09,3.03,0
3186,663,1,91,778,63,4,289.17,13.88,1
3187,705,7,104,705,31,11,252.91,32.4,0
3188,737,3,143,788,42,10,297.16,20.15,1
3189,691,8,69,413,25,14,725.92,58.3,0
3190,298,8,46,387,15,5,89.86,8.96,1
3191,774,8,129,493,54,12,482.16,52.31,0
3192,706,5,241,574,97,8,259.15,17.26,0
3193,388,2,80,184,93,2,102.83,8.82,1
3194,457,3,262,772,90,3,281.58,0.04,1
3195,514,2,257,370,36,4,107.41,5.51,1
3196,1086,4,44,268,99,10,692.54,0.37,0
3197,325,3,221,487,25,4,292.03,14.3,1
3198,779,6,227,103,55,8,371.46,46.15,1
3199,751,1,269,428,23,4,51.55,6.58,1
3200,431,5,225,396,7,5,532.87,54.77,0
3201,741,8,91,534,77,10,130.2,15.46,1
3202,429,2,204,208,32,11,340.87,0.84,1
3203,808,3,264,788,2,2,39.51,1.4,0
3204,582,8,145,585,11,10,286.87,27.18,1
3205,456,1,118,966,13,14,371.28,3.4,0
3206,884,3,74,537,36,4,155.04,8.44,1
3207,1093,6,233,631,49,5,330.02,7.54,1
3208,640,7,41,38,49,11,220.2,24.15,1
3209,375,7,4,304,54,11,982.21,87.09,0
3210,409,2,195,913,18,10,372.42,50.36,1
3211,1007,5,164,482,29,7,167.22,21.28,0
3212,364,5,79,919,28,6,222.05,25.79,0
3213,29,8,40,820,9,12,973.83,93.82,0
3214,50,3,125,678,85,10,201.26,0.77,1
3215,518,6,120,953,29,7,308.01,30.36,0
3216,649,6,131,754,9,5,98.2,2.51,0
3217,369,2,183,806,84,3,310.55,8.43,1
3218,804,1,62,996,21,14,205.0,12.82,1
3219,117,8,117,730,18,1,28.51,1.19,0
3220,506,3,188,47,95,5,179.09,20.3,1
3221,491,4,259,984,37,7,945.53,41.94,0
3222,432,5,80,864,94,7,329.67,27.8,1
3223,1071,7,131,841,13,4,119.41,5.15,1
3224,1056,6,11,341,8,10,158.93,17.97,1
3225,57,6,61,571,17,2,93.38,12.77,1
3226,107,8,130,296,33,2,32.95,2.33,0
3227,993,5,6,31,26,2,158.19,16.85,1
3228,568,7,169,691,63,11,635.73,71.93,1
3229,773,1,227,139,29,10,856.21,50.57,0
3230,14,2,1,198,56,5,378.64,29.35,0
3231,1093,5,3,314,28,14,400.06,34.86,1
3232,673,8,226,383,17,1,38.46,3.98,1
3233,106,4,51,438,26,5,294.71,17.7,0
3234,138,4,174,250,63,3,94.99,5.49,1
3235,1056,4,113,12,27,14,644.94,92.51,1
3236,814,1,268,670,69,6,205.02,30.19,0
3237,959,4,149,722,4,13,532.24,7.42,1
3238,674,5,251,207,87,5,245.53,32.02,1
3239,82,7,235,547,9,5,110.43,9.99,1
3240,924,4,198,97,100,10,347.1,48.39,0
3241,823,2,27,532,96,6,355.7,1.08,0
3242,570,4,17,486,92,7,257.24,35.19,0
3243,870,2,199,328,65,8,448.3,31.11,0
3244,244,1,136,551,43,5,110.53,7.29,1
3245,978,3,35,567,19,3,57.24,7.22,0
3246,1094,6,85,265,74,13,333.09,47.73,0
3247,205,6,172,897,48,11,222.62,6.46,0
3248,934,7,105,127,68,13,947.69,45.61,1
3249,892,5,131,561,91,8,180.58,24.97,0
3250,122,5,19,804,57,5,480.54,26.64,0
3251,252,1,217,320,100,13,223.19,1.35,1
3252,331,3,258,678,43,7,282.69,31.77,1
3253,530,8,77,918,48,4,109.71,1.89,1
3254,659,5,229,751,47,7,184.17,14.05,1
3255,123,6,97,998,76,8,372.45,41.61,0
3256,881,8,236,124,72,12,1491.89,72.46,1
3257,460,1,132,63,21,2,158.43,8.32,0
3258,204,7,204,868,64,2,79.24,5.52,0
3259,319,8,240,106,57,8,135.07,8.71,1
3260,606,3,235,162,73,14,704.78,76.19,0
3261,207,8,209,473,51,9,550.32,11.18,0
3262,639,4,37,406,82,3,65.72,9.7,0
3263,863,5,248,130,43,9,374.05,23.48,1
3264,92,4,224,636,3,9,271.85,15.94,0
3265,68,3,202,933,9,13,1686.63,60.1,0
3266,317,1,222,394,57,2,45.84,2.99,1
3267,367,5,81,643,84,1,111.57,1.91,1
3268,342,7,38,478,71,6,320.21,31.97,1
3269,682,8,115,192,15,9,182.88,6.13,1
3270,763,3,210,113,41,6,195.91,3.5,1
3271,1020,1,187,988,21,6,511.79,47.82,1
3272,547,5,48,130,99,7,567.08,16.24,1
3273,309,7,127,322,56,9,215.74,0.81,1
3274,750,2,248,820,98,11,258.04,36.83,1
3275,973,5,172,224,9,14,868.57,108.8,0
3276,515,6,11,686,9,5,110.61,10.36,1
3277,551,7,46,407,36,3,126.72,12.99,0
3278,884,6,128,155,19,12,807.71,15.45,1
3279,195,1,55,277,68,12,256.94,26.63,0
3280,559,1,129,253,58,10,204.67,23.58,1
3281,999,4,5,746,2,7,176.07,13.77,0
3282,25,6,261,43,70,9,1212.38,21.96,0
3283,52,6,18,567,95,5,81.37,1.37,0
3284,1062,7,20,650,24,12,959.63,138.39,0
3285,622,7,12,912,18,7,189.12,27.26,0
3286,865,5,74,518,15,7,207.4,4.64,1
3287,937,5,261,844,72,13,280.63,32.98,1
3288,797,1,77,1,32,2,273.33,9.19,1
3289,725,8,62,778,54,7,290.92,17.05,1
3290,708,1,156,241,65,1,22.85,1.95,1
3291,721,1,198,148,93,2,230.2,24.39,1
3292,464,1,242,152,35,13,165.91,22.23,1
3293,847,2,112,686,73,2,81.67,4.46,1
3294,243,1,166,876,65,6,213.7,6.41,0
3295,556,5,73,692,82,9,479.36,34.07,1
3296,785,6,196,628,26,3,193.46,5.16,1
3297,285,4,213,552,31,7,188.18,2.34,0
3298,252,4,177,989,44,4,162.72,15.49,1
3299,275,1,46,882,59,13,380.68,28.39,0
3300,37,3,198,677,98,10,183.7,15.74,1
3301,438,5,49,902,83,13,245.93,10.4,0
3302,489,2,221,859,85,12,266.04,29.87,1
3303,527,8,247,662,82,7,332.61,6.77,0
3304,605,1,118,522,33,11,315.97,11.7,1
3305,916,8,244,805,80,1,27.92,3.15,0
3306,665,4,116,964,79,5,171.4,3.33,1
3307,924,3,234,468,33,13,324.03,17.6,1
3308,1068,6,96,96,13,2,53.17,7.46,1
3309,776,4,118,597,51,1,80.18,8.56,1
3310,585,8,170,922,89,13,868.54,81.54,0
3311,638,8,244,58,50,9,1205.97,104.24,0
3312,112,3,163,318,53,6,215.17,2.62,1
3313,912,8,269,681,9,5,241.15,18.8,1
3314,161,4,167,634,92,7,307.58,13.41,1
3315,687,8,89,236,81,2,67.67,3.37,0
3316,1013,8,217,141,52,5,393.7,39.84,1
3317,1011,8,44,725,62,13,1385.25,115.11,0
3318,253,1,16,100,96,1,15.3,0.59,1
3319,655,2,165,501,42,1,47.9,4.21,0
3320,88,7,228,101,81,13,1718.97,179.79,0
3321,724,8,94,280,21,12,271.82,26.87,1
3322,808,7,179,721,85,12,1491.33,28.75,1
3323,255,8,80,761,43,6,76.14,0.73,0
3324,671,4,222,475,48,13,918.22,93.04,1
3325,267,7,172,545,62,4,126.04,6.1,0
3326,897,2,132,2,61,5,135.44,18.54,0
3327,846,2,19,493,34,1,47.29,7.07,1
3328,560,8,78,813,96,13,649.36,8.78,0
3329,799,7,257,673,32,13,289.93,34.04,0
3330,793,6,74,905,47,6,99.26,4.85,1
3331,22,8,48,765,8,4,129.93,12.89,0
3332,945,7,138,971,93,10,367.61,22.89,0
3333,420,7,122,110,99,7,233.87,20.11,0
3334,524,4,20,598,41,7,264.41,2.52,1
3335,127,7,103,400,19,4,167.93,17.91,0
3336,531,1,229,523,60,11,411.29,53.68,0
3337,746,4,244,767,81,2,200.68,29.91,0
3338,335,6,201,452,59,3,104.27,7.33,0
3339,76,8,46,187,89,5,453.03,39.94,1
3340,375,8,5,51,85,5,243.34,4.65,0
3341,264,7,261,586,25,14,471.49,33.31,1
3342,890,5,39,369,64,3,49.54,3.58,0
3343,767,2,181,816,53,5,347.65,39.26,1
3344,321,3,113,710,48,6,280.32,15.2,0
3345,896,4,3,803,86,8,1024.58,23.26,0
3346,731,3,225,540,79,4,179.03,13.37,1
3347,840,5,249,966,21,13,377.71,23.26,1
3348,738,6,18,466,88,7,223.14,5.05,0
3349,724,1,270,560,7,2,59.97,8.41,1
3350,719,1,174,556,15,12,998.14,97.39,1
3351,862,8,252,824,34,1,25.62,0.97,1
3352,875,7,100,850,50,4,313.16,36.91,1
3353,480,5,228,454,36,4,164.42,18.34,1
3354,303,3,221,942,22,8,123.7,9.31,0
3355,595,4,256,251,37,3,159.74,23.65,0
3356,18,6,2,259,61,2,124.81,2.44,1
3357,875,3,39,277,46,8,733.26,104.43,1
3358,1091,6,59,622,72,7,133.15,1.86,1
3359,748,4,226,662,68,4,191.11,15.11,1
3360,710,6,232,120,32,12,1495.06,25.39,1
3361,800,2,223,249,73,13,1274.26,61.19,1
3362,569,4,225,656,21,8,277.39,3.3,0
3363,786,2,42,951,71,8,938.64,106.44,1
3364,453,3,96,834,77,8,746.68,4.53,0
3365,588,6,59,449,30,10,362.21,20.63,1
3366,138,4,142,311,24,6,393.03,17.12,0
3367,480,4,29,794,98,3,52.52,3.2,0
3368,755,8,161,956,75,13,285.32,28.7,0
3369,246,7,1,538,63,9,157.39,13.22,1
3370,300,8,98,477,55,11,629.1,23.36,1
3371,1056,4,224,866,50,10,211.3,13.06,1
3372,687,1,29,703,83,13,604.73,26.52,1
3373,819,3,14,703,11,12,462.35,1.19,1
3374,303,7,183,152,58,3,129.11,10.01,1
3375,624,2,180,436,64,4,290.26,5.27,1
3376,906,3,143,821,82,4,144.71,6.85,0
3377,1026,5,4,507,43,1,59.64,6.37,0
3378,694,8,73,448,67,4,197.4,6.42,1
3379,50,6,43,817,25,12,582.81,74.49,1
3380,264,2,163,398,71,3,86.72,3.15,1
3381,1067,6,115,461,73,8,229.2,30.17,0
3382,636,2,115,485,14,12,555.88,39.98,0
3383,1084,6,111,35,53,4,205.31,17.22,0
3384,332,4,203,436,44,2,96.94,9.69,0
3385,717,6,230,804,32,8,265.6,29.28,1
3386,906,8,67,363,2,13,624.94,27.53,0
3387,1092,2,14,644,70,14,1883.66,257.67,1
3388,1032,5,185,804,61,4,74.96,7.08,0
3389,34,5,44,379,8,5,147.06,17.41,1
3390,1072,2,220,785,88,7,99.92,12.32,0
3391,895,2,119,664,37,6,757.35,1.89,1
3392,87,1,160,344,71,11,518.38,23.39,0
3393,77,7,159,622,40,8,258.96,24.23,1
3394,1037,1,116,808,84,6,328.69,19.41,0
3395,338,5,186,334,99,8,239.69,18.34,0
3396,483,6,34,802,98,9,196.53,22.78,0
3397,834,7,127,688,78,11,1043.88,5.51,0
3398,38,5,214,508,81,6,238.87,5.94,1
3399,772,2,225,53,73,1,48.37,4.21,1
3400,1027,2,204,993,53,8,135.58,19.51,0
3401,603,7,56,696,24,4,68.59,5.65,1
3402,535,7,198,158,48,7,157.67,10.39,0
3403,261,8,207,608,65,4,96.87,6.57,0
3404,633,8,144,373,5,6,281.08,23.42,1
3405,184,6,254,97,55,4,190.95,1.05,1
3406,518,8,45,919,54,14,291.55,14.56,1
3407,536,5,177,699,85,6,314.69,23.61,0
3408,756,5,45,676,87,10,457.16,57.55,0
3409,92,5,260,497,55,14,551.69,11.17,0
3410,667,3,160,921,23,4,103.77,12.71,1
3411,248,5,224,268,98,13,1034.11,138.6,0
3412,722,4,145,159,42,12,254.88,13.5,1
3413,882,3,46,213,69,4,274.35,10.53,0
3414,721,5,68,892,81,2,204.66,11.11,0
3415,1031,1,262,927,36,1,33.15,3.22,0
3416,310,7,97,211,40,3,133.42,0.65,0
3417,509,3,209,482,21,9,264.27,17.89,0
3418,880,8,150,445,79,3,73.46,3.7,0
3419,938,5,78,1000,74,9,962.13,41.78,0
3420,1014,3,207,419,65,7,174.23,6.81,0
3421,900,4,96,33,25,7,445.05,5.05,0
3422,31,6,125,310,6,8,117.61,16.14,0
3423,197,1,54,408,52,2,31.85,1.34,0
3424,120,2,114,513,68,7,89.68,11.25,1
3425,494,8,49,369,63,2,28.24,1.04,0
3426,774,7,7,513,54,13,1300.7,165.07,0
3427,78,3,211,935,84,1,32.06,0.84,0
3428,270,3,173,108,82,9,855.07,100.28,0
3429,502,6,23,979,54,2,117.71,2.21,0
3430,984,8,10,405,18,2,111.51,11.86,0
3431,725,3,217,544,51,10,792.84,49.76,1
3432,191,7,84,117,38,4,309.6,1.95,0
3433,929,2,144,773,26,1,20.2,1.75,0
3434,107,6,201,182,51,3,194.51,23.23,1
3435,583,8,147,526,42,3,286.55,38.38,1
3436,468,2,170,962,23,4,52.04,1.19,0
3437,358,6,132,39,15,10,147.21,6.55,0
3438,598,4,44,519,69,13,1349.4,81.33,1
3439,107,1,244,834,81,5,589.09,73.44,0
3440,1072,4,245,863,45,4,345.57,18.63,1
3441,500,8,185,40,2,14,735.36,96.46,1
3442,386,2,228,809,19,10,206.48,2.94,0
3443,5,5,99,215,31,10,270.66,4.47,1
3444,237,1,43,320,52,7,317.05,1.47,0
3445,891,3,90,829,50,3,60.21,0.49,0
3446,792,7,117,237,15,12,491.69,27.96,1
3447,16,2,244,88,89,3,210.27,14.16,1
3448,685,2,186,30,71,12,972.02,10.73,0
3449,477,6,81,822,54,7,349.19,52.26,1
3450,489,6,94,271,15,8,537.56,19.34,0
3451,1080,7,246,101,7,3,134.7,8.02,1
3452,344,4,188,905,58,3,55.08,3.64,1
3453,753,8,44,511,44,5,412.8,11.87,0
3454,1011,6,84,404,16,10,585.99,27.77,1
3455,511,2,245,995,14,14,687.63,32.72,0
3456,539,2,81,300,90,5,108.12,13.07,1
3457,153,4,228,77,95,7,614.78,43.34,1
3458,824,6,159,927,41,1,85.84,8.43,1
3459,521,1,63,666,12,14,561.38,78.58,1
3460,423,1,59,107,87,1,42.97,0.81,0
3461,180,8,84,31,32,11,194.86,28.2,1
3462,26,1,33,584,9,14,474.69,47.4,1
3463,118,8,77,873,38,13,748.43,8.43,1
3464,354,5,36,857,16,5,331.48,12.6,1
3465,894,3,141,932,97,11,948.72,75.16,0
3466,602,3,38,816,11,11,160.08,10.15,1
3467,713,2,174,629,20,4,80.59,2.88,1
3468,1015,5,218,264,42,3,86.71,2.45,0
3469,645,1,221,35,100,13,670.69,32.55,1
3470,975,2,115,658,87,12,345.8,15.07,1
3471,25,8,24,655,62,2,88.22,7.09,1
3472,1080,4,8,281,14,7,287.49,29.99,1
3473,1021,4,122,274,90,5,597.23,19.97,1
3474,71,2,219,515,99,13,338.39,18.29,1
3475,991,6,25,261,1,11,185.37,22.11,0
3476,237,6,204,571,74,2,46.59,4.87,1
3477,44,6,182,34,77,10,754.71,39.63,0
3478,314,7,204,518,7,5,391.51,23.3,0
3479,195,2,178,883,35,2,48.52,0.26,1
3480,54,1,202,515,26,8,321.64,4.3,0
3481,681,3,77,798,21,14,474.38,14.92,0
3482,281,6,2,845,89,7,174.02,18.49,0
3483,944,2,134,95,25,2,174.57,7.31,0
3484,295,4,162,667,63,12,598.7,20.88,1
3485,634,3,7,624,33,13,655.58,18.21,1
3486,1041,8,34,633,91,5,105.6,9.76,0
3487,279,6,116,976,83,14,894.6,108.26,0
3488,1007,8,115,405,38,12,1230.5,123.93,0
3489,930,3,114,534,93,8,165.44,15.56,1
3490,491,6,54,105,85,10,214.86,28.62,0
3491,61,8,169,193,48,4,131.25,18.61,0
3492,572,5,54,175,28,7,208.2,4.35,0
3493,69,8,128,537,97,14,182.29,8.8,1
3494,215,4,246,13,68,10,737.41,107.84,1
3495,462,2,218,836,95,10,216.95,18.02,0
3496,429,8,35,382,14,1,50.32,4.71,0
3497,505,1,102,455,82,5,227.0,9.48,1
3498,428,8,32,688,33,2,67.06,5.78,1
3499,632,1,226,877,63,14,331.27,43.84,0
3500,660,3,105,940,34,4,210.11,17.39,0
3501,367,4,265,330,8,1,85.37,10.32,0
3502,340,6,264,498,95,8,746.37,39.64,1
3503,206,6,121,222,96,7,349.04,1.74,0
3504,1011,1,206,219,98,7,262.74,35.68,0
3505,883,2,54,987,76,13,1242.56,61.95,0
3506,234,4,131,702,8,4,318.73,11.01,1
3507,441,8,109,29,54,1,49.93,0.73,0
3508,760,3,24,489,19,5,149.25,18.05,1
3509,612,3,153,442,72,8,237.9,9.64,1
3510,658,1,218,968,43,6,103.65,12.97,0
3511,904,2,67,25,58,4,457.84,67.76,0
3512,47,4,161,713,90,9,911.32,43.86,0
3513,539,5,165,446,42,14,784.21,111.92,1
3514,380,1,162,267,8,8,579.47,80.54,1
3515,860,8,144,10,73,12,575.85,67.98,0
